id,username,posts,followers,following,caption,caption_length,taken_at,video_duration,hashtag_count,mention_count,like_count,comment_count,view_count,summary,summary_title,summary_topic,summary_length,avg_brightness,std_brightness,avg_db,std_db,avg_frequency,std_frequency
863,hellosehat,5399.0,232288.0,101.0,"‼️Bahaya Terkena Rabies‼️

Baru-baru ini beredar sebuah video yang memperlihatkan laki-laki takut meminum air. 

Ternyata pria tersebut terkena gigitan rabies yang membuat dirinya tidak mau minum. 

Dampak rabies memang bisa berakibat fatal jika tidak ditangani. Karena itu pula, dapat membuat penderita dehidrasi berat hingga meninggal dunia. 

Lalu apa hubungannya ya antara rabies dengan air? Yuk cari jawabannya di video berikut!
#HelloSehat #SehatUntukSemua #rabies #hewanrabies",483,2025-04-07T10:00:31,51.176,4,0,601,12,51171.0,"Rabies adalah penyakit mematikan yang disebabkan oleh gigitan hewan yang terinfeksi. Penyakit ini menyerang saraf otak dan menyebar ke seluruh tubuh, menyebabkan gejala seperti hydropobia (takut air), kejang, dan sakit kepala parah. Hydropobia muncul pada tahap eksitasi infeksi rabies, membuat penderitanya enggan minum, sehingga berisiko mengalami dehidrasi parah yang bisa berakibat fatal. Oleh karena itu, sangat penting untuk segera mencari pertolongan medis jika tergigit hewan yang diduga menderita rabies.",Rabies dan Gejala Rasa Takut Air (Hydropobia),Kesehatan,513,127.2699398,32.79204091,-11.491849,10.030284,1213.837507,541.5647104
422,ibnujamilo,8259.0,1981326.0,2593.0,"Biasanya setiap lari rasa senengnya itu karena udah lewatin berapa kilo, kali ini senengnya combo karena setiap kilonya gw berdonasi paket internet untuk  pendidikan di pelosok desa Indonesia. 

@telkomsel @digilandid #Digiland2025 #ElevatingYourJoy",249,2025-05-20T10:02:06,92.434,2,2,1626,27,37994.0,"Video ini memperlihatkan acara lari bertajuk Digiland Run 2025, yang unik karena mengukur dalam satuan gigabyte. Acara ini diadakan untuk sumbangan 1 giga per kilometer untuk pendidikan di desa pelosok Indonesia. Peserta merasakan suasana yang menyenangkan dengan trek yang nyaman, live musik, dan stan UMKM yang tersedia.",Digiland Run 2025: Lari Marathon untuk Kepentinan Pendidikan,Olahraga,322,105.9843446,35.51359841,-11.685379,5.320326,1978.175221,626.7329477
431,ibnujamilo,8259.0,1981326.0,2593.0,"Mau panas atau hujan sekarang nggak ada alasan lagi buat nggak olahraga, karena gw bisa strength training di rumah pakai @bodimax.idn wingbo, bisa buat pundak bisa buat kaki, praktis banget nggak perlu pergi ke tempat gym.",222,2025-05-17T12:00:58,38.729,0,1,2179,24,557269.0,"Video ini memperkenalkan empat latihan sederhana yang bisa dilakukan di rumah, baik saat hujan maupun panas. Latihan-latihan tersebut mencakup 'chin pulse' untuk memperkuat bahu dan 'latihan kaki' untuk menguatkan kaki agar tidak mudah cedera. Alat yang digunakan sangat sederhana dan tidak membutuhkan ruang yang luas, sehingga cocok untuk dibawa ke berbagai ruangan.",Empat Latihan Sehat yang Bisa Dilakukan di Rumah,Kesehatan,368,160.4237512,27.1965267,-14.176545,6.323091,2132.660741,988.6232782
163,ditoariotedjo,1231.0,228631.0,791.0,"Kemarin kami @kemenpora_ri melaksanakan Rapat Kerja bersama @komisix DPR RI, membahas secara strategis terkait anggaran tahun 2026 untuk program-kegiatan prioritas bidang kepemudaan dan keolahragaan nasional.

Kami menyampaikan betapa pentingnya alokasi dan dukungan anggaran tahun 2026 senilai Rp 4,4 Trilliun agar tepat sasaran sebagai kunci strategis untuk merealisasikan arah kebijakan pembangunan pemuda dan olahraga melalui 15 Program Prioritas dan 34 Kegiatan Prioritas yang sejalan dengan visi besar Bapak Presiden @prabowo yang diamanahkan dalam Peraturan Presiden Nomor 187 Tahun 2024.

Misi kami: pembangunan kepemudaan dan keolahragaan guna mewujudkan pemuda unggul yang berkarakter dan berdaya saing. Kemudian, masyarakat yang bugar, prestasi olahraga yang membanggakan di tingkat dunia, serta industri olahraga yang berkontribusi terhadap ekonomi nasional. 

Kami percaya, kepemudaan dan olahraga bukan sekadar isu sektoral, melainkan isu strategis nasional yang harus berpihak pada rakyat dan sistemik berkontribusi pada pembangunan karakter bangsa, kesehatan masyarakat, serta pertumbuhan ekonomi melalui industri olahraga. Saya mengapresiasi setinggi-tingginya atas kolaborasi konstruktif dari seluruh pimpinan dan anggota Komisi X DPR RI yang secara bijak dan penuh tanggung jawab memberikan respons positif terhadap usulan strategis kami. 

Semoga sinergi positif ini terus diperkuat agar ke depan, kegiatan dan program prioritas terkait seperti penguatan sistem pelayanan kepemudaan, revitalisasi gerakan kepramukaan, pembinaan atlet muda berprestasi, pengembangan wisata olahraga (sport tourism), hingga penguatan diplomasi olahraga internasional dapat berjalan optimal, efektif, berdampak dan berpihak kepada rakyat Indonesia.

#BergerakBersatuBerprestasi",1777,2025-07-11T09:05:43,100.833,1,3,3,31,47794.0,"Rapat Komisi 10 DPR RI membahas persetujuan penambahan anggaran Kemenpora tahun 2026, yang bertujuan untuk meningkatkan kemampuan dan olahraga masyarakat. Kegiatan dan anggaran ini diarahkan untuk mewujudkan masyarakat yang berdaya saing dan industri olahraga yang berkontribusi pada ekonomi nasional. Proposal RAPPM tahun 2026 disetujui, dan para peserta berkomitmen untuk memajukan olahraga dan pemuda Indonesia.",Persetujuan Penambahan Anggaran Kemenpora Tahun 2026,Olahraga,414,111.960099,24.68698126,-10.793802,5.8906507,1812.394497,606.8379046
991,reda.manthovani,1326.0,251792.0,467.0,"Table Tennis Championship kali ini punya makna istimewa
Ini adalah ruang bagi teman-teman disabilitas untuk unjuk kemampuan, sekaligus menjadi event try in bagi para atlet mempersiapkan diri menuju kompetisi yang lebih besar.

Melihat antusiasme dan semangat juang mereka, saya semakin yakin, meski event seperti ini jarang diadakan, kita bisa menjadikannya awal untuk sesuatu yang lebih luas. Ke depan, bukan hanya tenis meja, tapi berbagai cabang olahraga lain juga harus punya panggung inklusif seperti ini.

Mari terus membuka kesempatan, memberi panggung, dan mengapresiasi setiap bakat!

#TableTennisChampionship #EventTryIn #DisabilitasBerprestasi #SportForAll #SemangatTanpaBatas #InklusifUntukSemua #ParalympicSpirit #BersamaKitaBisa #OlahragaUntukSemua #SemangatJuara #ProfReda",787,2025-08-10T15:28:32,151.266,11,0,264,3,107689.0,"Transkrip ini menampilkan diskusi yang antusias tentang turnamen yang sedang berlangsung. Pembicara menyebut-nyebut nama seperti Ibu Cahaya dan Paeda, serta tim Platnas, menunjukkan minat yang tinggi terhadap kompetisi tersebut. Mereka juga membicarakan potensi untuk pergi ke Thailand dan pentingnya mendukung tim dengan fleksibilitas dan keterampilan yang baik. Selain itu, dibahas tentang rencana untuk melanjutkan turnamen di masa depan dan mengembangkan agenda untuk tahun-tahun mendatang.",Turnamen Esports: Antusiasme dan Harapan Tim Platnas,Olahraga,494,81.01442023,24.1660973,-13.004286,13.72151,1852.684408,826.6585966
500,jejelogy,3795.0,211924.0,3476.0,"Perjuangan suatu konten. Panas hujan kami terjang.

Ada yang bisa menebak kami offroad pakai mobil apa?",103,2025-06-10T13:35:17,10.733,0,0,7014,38,288990.0,"Video ini menampilkan pengalaman off-road yang seru dan menantang, dengan kunjungan ke tempat-tempat seperti Kuyuk dan nuansa petir yang menambah kegembiraan. Seluruh perjalanan dipenuhi dengan semangat dan antusiasme.",Pengalaman Off-Road yang Seru dan Menantang,Otomotif,218,166.314618,4.235318242,-11.538902,7.0948596,1871.123942,535.2518929
922,wulingmotorsid,4381.0,283601.0,22.0,"Behind the decision, siapakah yang akan menjadi pemenang?
Begini serunya momen penjurian Top 10 proposal bisnis di Move Your Hustle Business On-The-Go Competition! Dari ide yang inovatif sampai strategi yang solid—semua dikaji mendalam oleh para juri. Ada banyak diskusi, perdebatan seru, dan tentu saja… keputusan besar.

Siapa yang berhasil masuk Top 3?
Pemenang akan diumumkan pada 31 Juli 2025. Stay close, pantau terus media sosial @wulingmotorsid!

#WulingMotors #DriveForABetterLife #DriveForAGreenLife #WulingEVVan #MitraEV #WulingEVVANCompetition #MoveYourHustle",573,2025-07-30T05:00:00,79.6,7,1,341,22,20612.0,"Video ini menampilkan diskusi juri dalam memilih pemenang top 3 dari kompetisi Mufir Hasol Business on the Go. Juri terkesan dengan kreativitas dan kesesuaian ide bisnis peserta dengan Wuling Mitra EV, terutama dalam aspek renewable energy dan sustainable environment. Mereka juga memuji desain unik dan utilitas masing-masing ide bisnis yang disesuaikan dengan kebutuhan bisnis tersebut. Pengumuman pemenang dijadwalkan pada 31 Juli di GIAS 2025.",Pengumuman Pemenang Top 3 Mufir Hasol Business on the Go Competition,Other,447,119.3011864,30.43117857,-12.438249,6.5954175,2212.602672,916.9491853
409,ibnujamilo,8259.0,1981326.0,2593.0,"Glory Glory Timnas 🇮🇩

EZ Run with jon @daffawardhana gagah perkasa 
#jamilosjourney",84,2025-06-04T01:35:01,37.615,1,1,4871,22,85886.0,"Transkrip menampilkan situasi Timnas Indonesia yang sedang melakukan aktivitas di lapangan dengan cuaca yang mendukung serta kondisi yang aman. Diiringi dengan nyanyian dan semangat, mereka terlihat siap untuk pertandingan. Transkrip juga menyinggungaindetalle tentang latar belakang dan suasana hati tim dalam menghadapi pertandingan.",Timnas Indonesia dalam Aktivitas Sepak Bola di Lapangan,Olahraga,335,132.5181589,24.02656194,-13.016601,7.7400956,1394.993972,712.492898
923,gadgetins,2640.0,3085305.0,72.0,Galaxy Watch8 Classic. Comeback si Classic yang gaya & fiturnya maksimal 🤌🏻,75,2025-08-08T10:06:19,117.1,0,0,12842,143,443215.0,"Transkrip membahas Samsung Galaxy Watch 8 Classic dengan fitur unggulan seperti Rotating Bezel untuk navigasi yang presisi, tombol Click Button yang bisa dikustomisasi, desain klasik dengan teknologi mutakhir, termasuk prosesor AI Gemini. Watch ini menawarkan berbagai fungsi seperti asisten virtual AI, pelatih lari, panduan tidur, pemantau kesehatan, dan kompatibilitas dengan aplikasi pihak ketiga. Selain itu, fitur seperti tracking olahraga, monitor denyut jantung, dan kontrol kamera juga tetap tersedia.",Samsung Galaxy Watch 8 Classic: Fitur dan Teknologi Terkini,Teknologi,510,127.6440971,16.05569106,-12.214369,7.312275,2070.074411,980.2223665
978,baywalkmall_jkt,25655.0,71423.0,394.0,"Throwback ke Jakarta Martil Artis Extravaganza minggu lalu!

Momen seru dan membanggakan dengan para atlet di Baywalk Mall. Baywalk Mall selaku mendukung dan bangga menjadi bagian dari kemajuan Sports Indonesia. 

Sampai bertemu di event selanjutnya! 🙌🏼

#JakartaMartilArts #SportCommunity #eventbaywalkmall #baywalkmall #yukkebaywalkmallaja 

For more Information :
(021) 2962-8000
Facebook: baywalkmallikt
Instagram : baywalkmall_jkt
Twitter : baywalkmall_jkt
Website: www.baywalkmall.com

Baywalk Mall,
Enjoy True Leisure",524,2025-05-09T05:46:19,62.367,5,0,229,3,11040.0,"Marsal Sian, mewakili pengurus daerah Wushu DKI Jakarta, berbicara tentang kesuksesan acara Jakarta Martial Art Extravaganza yang diadakan di Baywalk Mall, Jakarta. Ia mengapresiasi dukungan dari Baywalk Mall terhadap komunitas olahraga dan menekankan pentingnya tempat-tempat seperti ini untuk mempromosikan olahraga serta melahirkan atlet-atlet berbakat yang akan menjadi andalan Indonesia.",Jakarta Martial Art Extravaganza: Dukung Pengembangan Olahraga dan Atlet,Olahraga,392,130.8440948,28.45025029,-11.483909,6.47756,1725.166374,630.7588991
945,tenniskuy,649.0,16152.0,2829.0,"Gak berasa kan udah weekend lagi aja? Mumpung lagi long weekend gini kuy kita nonton tips ‘Forehand for Beginner’ dari Coach @raturandang.andrian! 🎾

Jangan lewatin keseruan video lengkapnya di YouTube channel Tennis Kuy! TV tayang Minggu malam ➡️ LINK IN BIO & YouTube channel Andrian Raturandang

Stay tuned 👀🎥

—
#tenniskuy #tennis #andrianraturandang #fun #community #jakarta #indonesia",390,2024-02-09T12:07:24,59.931,7,1,48,0,4866.0,"Video ini membahas teknik dasar dalam tenis khusus untuk pemula, yaitu Continental grip, Eastern grip, Semi Western grip, dan Western grip. Coach Anderan Terandang menjelaskan cara memegang raket dan teknik mengukul bola untuk setiap grip tersebut. Continental grip digunakan dengan tarikan lurus ke depan, sementara Eastern grip juga linear ke depan. Semi Western grip memiliki sudut yang lebih menyerupai angulasi ketika tarikan ke belakang, dan Western grip jarang digunakan karena tarikan belakangnya yang menghadap ke depan.",Tennis: Memahami Berbagai Macam Grip untuk Pemula,Other,529,122.4003107,10.97371919,-11.731565,4.703441,1947.158885,564.8054065
46,leonhartono,40.0,227593.0,1013.0,Menurut pak @basukibtp UU Perampasan Aset itu belum tentu jadi hukum yang manjur untuk korupsi di Indonesia,107,2025-05-29T01:25:00,84.033,0,1,13201,918,319957.0,"Transkrip ini membahas kritik terhadap praktik perampasan aset yang diduga dilakukan oleh oknum hakim dan pejabat korup. Dalam skenario yang digambarkan, koruptor dipaksa untuk menyerahkan hartanya dengan ancaman hukuman mati atau tindakan lain yang merugikan. Harta yang dirampas kemudian dialihkan ke pihak lain, seringkali melalui transaksi yang tidak transparan. Ini menunjukkan ketidakadilan dalam sistem hukum dan bagaimana oknum pejabat menyalahgunakan wewenang untuk keuntungan pribadi.",Kritik atas Penyalahgunaan Perampasan Aset dan Korupsi,Other,494,85.93508046,20.64716574,-13.838464,6.742199,1228.441279,655.9416358
365,dea.afrizal,200.0,131863.0,823.0,kalau kalian mau di apain kira-kira? 👨🏻‍🌾,41,2024-04-27T06:46:10,95.56,0,0,1677,60,51800.0,"Video ini menjelaskan cara menjalankan Windows 10 di Macbook menggunakan virtual machine yang di-host di home server. Server tersebut memiliki spesifikasi CPU 16 core, 32GB RAM, dan 1TB storage, dengan alokasi sumber daya untuk Windows 10 mencakup 4 core CPU, 16GB RAM, dan GPU RX 6700XT. Hmm, theano paul sudah dilakukan untuk menguji performa saat melakukan export video, yang mana CPU load di Windows mencapai 91% sementara di server hanya 24%. Video tersebut berjalan lancar tanpa lag, dengan suara yang stabil dan performa yang optimal.",Menggunakan Windows 10 di Macbook via Virtual Machine dengan Home Server,Teknologi,541,78.36705641,21.51469292,-12.517063,7.1042757,1490.065511,731.460956
413,ibnujamilo,8259.0,1981326.0,2593.0,"Main PS pakai Real Madrid rasa MU = Push up 20 kali 😂

Tapi no problemo yang penting gw nggak salah pilih shampo @clearindonesia untuk merawat kulit kepala gw dari ketombe. Jadi, mau kalah dan push up berapa kali, seperti scalp barier gw, tahan banting! sikat jon..

#clearlytahanbanting #hairnerdsstudio",304,2025-08-06T09:30:37,57.733,2,1,28939,78,9202863.0,"Video ini menampilkan kunjungan seseorang ke Barber Van Clear X Hairnet untuk melakukan scalp check dan styling rambut. Tujuan utamanya adalah memeriksa kesehatan kulit kepala dan melakukan perawatan yang sesuai, mengingat perawatan kulit kepala pria berbeda dengan wanita. Dalam video tersebut, dia juga menyerahkan perawatan kepada ahlinya sambil menikmati prosesnya.",Perawatan Kulit Kepala Pria di Barber Van Clear X Hairnet,Kesehatan,369,81.48811895,19.14595404,-10.504367,6.3716893,1790.592081,800.2750823
407,ibnujamilo,8259.0,1981326.0,2593.0,"kabar bagus jon 🔥👍

thank you @premajaya_textile 

#jamilosjourney",66,2025-06-03T07:34:09,41.655,1,1,3982,72,97468.0,"Transkrip membahas penolakan Bruno Fernandes terhadap tawaran Al Hilal, yang merupakan kabar baik untuk Manchester. Selanjutnya, ada promosi tentang Premajaya yang menawarkan berbagai setelan suite, baik formal maupun santai, yang dapat ditemukan di Maestik, Kebawaran Baru. Di akhir transkrip, terdapat semangat untuk mendukung Timnas Indonesia dalam pertandingan melawan China.",Premajaya Hadirkan Berbagai Setelan Suite dengan Lokasi Baru di Maestik,Other,379,94.10970478,10.55447716,-19.211777,9.463277,1422.595287,726.4111825
961,onetennis.academy.bandung,256.0,10765.0,221.0,"30 detik tutorial backhand volley 

#tennisbandung #solincoindonesia #onetennisacademy #belajartennis #latihantenis",115,2024-11-23T10:32:28,22.384,5,0,106,0,7443.0,"Transkrip ini memberikan tutorial singkat tentang cara melakukan backhand volley yang meliputi tiga langkah utama. Pertama, melakukan split step. Kedua, memusatkan beban tubuh di kaki kiri dengan ujung raket di atas. Ketiga, melakukan ayunan raket di depan tubuh saat menyentuh bola sambil memindahkan beban tubuh ke kaki kanan. Ini adalah panduan praktis untuk mempelajari teknik dasar backhand volley.",Teknik Backhand Volley Lengkap,Olahraga,403,134.3363666,32.65850722,-16.02293,17.433197,1749.492928,848.4270617
649,alyssadaguise,1110.0,2888396.0,928.0,"An intimate moment. A grateful heart. A blessing from the ones who mean the most. 🩷

Venue: @tamankajoe
WO: @savethedate.planner
Video: @reynardkarmanphoto 
Decor: @rangkai_riefinka
Conceptor: @poet.bysha
Illustration:
@haykalerlanda 
Alyssa Attire: @studioboh
Styled by: @ocka
Family attire: @houseotdimassinggih by
@dimassinggih
Make Up Alyssa: @rhay_david
Hair Do Alyssa: @kim_mefta
Make Up Mom & Sister: @ryanogilvy
Hair Do Mom & Sister: @hairdoby_ell
Family shoes: @langkahbylinakee
Accessories: @leciel.design
Bridesmaid attire: @roemah_kebaya_vielga",556,2025-06-15T11:33:47,95.0,0,17,234434,530,5848619.0,"Seorang anak meminta doa restu dari ayah dan ibunya karena hendak menikah dengan pria yang dipilihnya, yaitu Ahmad Al-Ghazali. Dalam video ini, dia mengucapkan rasa cintanya kepada orang tuanya dan berterima kasih atas restu yang diberikan.",Mencari Restu Orang Tua Sebelum Pernikahan,Other,240,31.6537115,11.60134057,-17.37054,11.3078785,903.2772981,371.802836
990,disporadkijkt,4607.0,117989.0,132.0,"6 Hari menuju pembukaan Pekan Olahraga Nasional (PON) XXI Tahun 2024

Ayo dukung perjuangan para Atlet DKI Jakarta yang berjuang pada PON XXI Tahun 2024, kembalikan tahta juara umum ke Kota Jakarta

Jakarta Datang, Jakarta Menang!

#PONXXI2024 #disporadkijakarta #SuksesJakartaUntukIndonesia",291,2024-09-02T13:12:03,30.046,3,0,1771,13,88357.0,"Video ini menampilkan perkenalan dari beberapa anggota Cabang Olahraga di DKI Jakarta, termasuk Jony Noraini dari Olahraga Tetik, Patan dari Olahraga Sekuas, Bianca dari Sepat Roda, dan anggota Cabang Olahraga Bola Tangan Putra. Mereka mengajak masyarakat untuk mendukung Bokda Olahraga Tetik dan meraih sukses untuk Indonesia dengan semanggan 'Jakarta Datang. Jakarta Menang.'",Perkenalan dan Dukungan untuk Cabang Olahraga DKI Jakarta,Olahraga,377,171.3932955,20.92325861,-9.515133,8.83032,2474.026353,837.29368
